order_id,order_date,customer_id,city,device,channel,source,medium,campaign_name,coupon_code,product_count,order_revenue,shipping_cost,discount_amount,refund_amount,net_revenue,order_status,payment_method
SP-2024-000146,2024-10-02 12:43:39,CUST-04742,Istanbul,mobile,Organic Search,google,organic,,,2,6208.0,0.0,780.27,0.0,5427.73,completed,credit_card
SP-2024-000147,2024-10-02 10:56:56,CUST-02766,Istanbul,desktop,Paid Search,google,cpc,SP_Google_Shopping_Ayakkabi,,4,10576.0,0.0,783.34,0.0,9792.66,completed,credit_card
SP-2024-000148,2024-10-02 23:16:18,CUST-04292,Istanbul,mobile,Organic Search,google,organic,,,3,6367.0,0.0,176.06,0.0,6190.94,completed,credit_card
SP-2024-000149,2024-10-02 21:21:00,CUST-02736,Samsun,desktop,Organic Search,google,organic,,KISFIRSATI,1,2719.0,29.9,556.0,0.0,2163.0,completed,credit_card
SP-2024-000150,2024-10-02 00:34:48,CUST-01372,Sakarya,mobile,Paid Social,instagram,cpc,SP_Meta_BrandAwareness_Q4_2024,SPORCU10,2,2638.0,29.9,520.54,0.0,2117.46,completed,credit_card
SP-2024-000151,2024-10-02 10:38:45,CUST-01609,Mugla,mobile,Organic Search,google,organic,,,4,10056.0,0.0,372.47,0.0,9683.53,completed,credit_card
SP-2024-000152,2024-10-02 21:38:09,CUST-00448,Sakarya,tablet,Organic Search,google,organic,,,1,4089.0,29.9,0.0,0.0,4089.0,shipped,credit_card
SP-2024-000153,2024-10-02 13:33:57,CUST-01618,Ankara,mobile,Organic Search,google,organic,,,3,9127.0,0.0,239.0,0.0,8888.0,completed,pay_at_door
SP-2024-000154,2024-10-02 16:46:52,CUST-04269,Samsun,mobile,Email,newsletter,email,,BLACKFRIDAY30,1,1089.0,29.9,217.32,0.0,871.68,completed,pay_at_door
SP-2024-000155,2024-10-02 17:24:41,CUST-01208,Istanbul,desktop,Organic Search,google,organic,,,2,4218.0,29.9,0.0,0.0,4218.0,completed,debit_card
SP-2024-000156,2024-10-02 13:39:12,CUST-04269,Samsun,mobile,Organic Search,google,organic,,HOSGELDIN15,1,1099.0,29.9,106.17,0.0,992.83,completed,bank_transfer
SP-2024-000157,2024-10-02 12:52:11,CUST-01393,Denizli,mobile,Organic Social,facebook,social,,BLACKFRIDAY30,3,7677.0,0.0,903.81,0.0,6773.19,completed,credit_card
SP-2024-000158,2024-10-02 21:20:16,CUST-03007,Sanliurfa,mobile,Organic Search,google,organic,,,1,2229.0,29.9,0.0,0.0,2229.0,completed,credit_card
SP-2024-000159,2024-10-02 20:01:43,CUST-00104,Izmir,mobile,Paid Search,google,cpc,SP_Google_Search_SporAyakkabi,,2,3888.0,29.9,0.0,0.0,3888.0,completed,credit_card
SP-2024-000160,2024-10-02 18:32:52,CUST-01372,Sakarya,desktop,Direct,(direct),(none),,,2,6628.0,0.0,0.0,4313.68,2314.32,refunded,pay_at_door
SP-2024-000161,2024-10-02 20:21:53,CUST-02882,Ankara,mobile,Direct,(direct),(none),,HOSGELDIN15,1,4699.0,0.0,543.39,0.0,4155.61,completed,credit_card
SP-2024-000162,2024-10-02 12:22:15,CUST-01576,Istanbul,mobile,Direct,(direct),(none),,HOSGELDIN15,2,7638.0,0.0,1408.05,0.0,6229.95,shipped,credit_card
SP-2024-000163,2024-10-02 14:52:44,CUST-00401,Istanbul,mobile,Paid Social,instagram,cpc,SP_Meta_DPA_Genel,ILKALIS10,2,2888.0,29.9,257.33,0.0,2630.67,completed,pay_at_door
SP-2024-000164,2024-10-02 21:41:36,CUST-01704,Aydin,mobile,Paid Search,google,cpc,SP_Google_PMax_Genel,,7,6823.0,0.0,210.5,0.0,6612.5,completed,credit_card
SP-2024-000165,2024-10-02 09:45:05,CUST-02204,Istanbul,mobile,Paid Search,google,cpc,SP_Google_Display_Remarketing,BLACKFRIDAY30,2,3838.0,29.9,780.99,0.0,3057.01,completed,debit_card
SP-2024-000166,2024-10-02 20:26:41,CUST-03759,Kocaeli,desktop,Paid Search,google,cpc,SP_Google_Shopping_Giyim,ILKALIS10,4,5896.0,0.0,1152.61,0.0,4743.39,completed,pay_at_door
SP-2024-000167,2024-10-02 10:24:17,CUST-00106,Ankara,tablet,Direct,(direct),(none),,UCRETSIZ_KARGO,5,6205.0,0.0,688.11,0.0,5516.89,completed,credit_card
SP-2024-000168,2024-10-02 09:26:09,CUST-01669,Istanbul,desktop,Direct,(direct),(none),,HOSGELDIN15,3,5037.0,0.0,1098.65,0.0,3938.35,completed,credit_card
SP-2024-000169,2024-10-02 19:37:53,CUST-00106,Ankara,desktop,Direct,(direct),(none),,,2,3198.0,29.9,94.78,0.0,3103.22,shipped,credit_card
SP-2024-000170,2024-10-02 22:34:15,CUST-03582,Istanbul,desktop,Paid Social,facebook,cpc,SP_Meta_BrandAwareness_Q4_2024,ILKALIS10,1,4669.0,0.0,255.34,0.0,4413.66,completed,bank_transfer
SP-2024-000171,2024-10-02 09:13:20,CUST-00914,Antalya,desktop,Organic Search,google,organic,,,1,2419.0,29.9,310.89,0.0,2108.11,completed,bank_transfer
SP-2024-000172,2024-10-02 22:57:24,CUST-02043,Antalya,desktop,Organic Search,google,organic,,ILKALIS10,1,4549.0,0.0,640.58,0.0,3908.42,completed,credit_card
SP-2024-000173,2024-10-02 22:40:32,CUST-02366,Istanbul,mobile,Organic Search,google,organic,,YILBASI20,1,2359.0,29.9,424.15,0.0,1934.85,completed,credit_card
SP-2024-000174,2024-10-02 22:37:57,CUST-01182,Mersin,desktop,Organic Search,google,organic,,,4,6966.0,0.0,0.0,0.0,6966.0,shipped,bank_transfer
SP-2024-000175,2024-10-02 09:36:42,CUST-02359,Ankara,mobile,Organic Search,google,organic,,KISFIRSATI,1,939.0,29.9,127.64,0.0,811.36,completed,bank_transfer
SP-2024-000176,2024-10-02 20:21:06,CUST-01323,Antalya,desktop,Organic Search,google,organic,,ILKALIS10,1,2279.0,29.9,428.55,0.0,1850.45,completed,credit_card
SP-2024-000177,2024-10-02 20:20:17,CUST-01182,Mersin,mobile,Paid Video,youtube.com,cpc,,KISFIRSATI,1,3829.0,29.9,238.39,0.0,3590.61,shipped,credit_card
SP-2024-000178,2024-10-02 22:23:15,CUST-02985,Izmir,desktop,Direct,(direct),(none),,UCRETSIZ_KARGO,2,3728.0,29.9,188.67,0.0,3539.33,completed,pay_at_door
SP-2024-000179,2024-10-02 12:35:27,CUST-04268,Istanbul,mobile,Direct,(direct),(none),,HOSGELDIN15,5,24095.0,0.0,530.04,0.0,23564.96,completed,credit_card
SP-2024-000180,2024-10-02 15:47:44,CUST-03057,Istanbul,desktop,Organic Search,google,organic,,,1,4569.0,0.0,0.0,0.0,4569.0,completed,debit_card
SP-2024-000181,2024-10-02 11:07:28,CUST-02133,Antalya,tablet,Organic Search,google,organic,,,1,3639.0,29.9,928.55,0.0,2710.45,completed,credit_card
SP-2024-000182,2024-10-02 21:17:03,CUST-04895,Istanbul,mobile,Organic Search,google,organic,,,1,469.0,29.9,0.0,0.0,469.0,completed,credit_card
SP-2024-000183,2024-10-02 12:22:59,CUST-03388,Antalya,desktop,Direct,(direct),(none),,,3,12227.0,0.0,0.0,0.0,12227.0,completed,bank_transfer
SP-2024-000184,2024-10-02 20:11:12,CUST-04022,Kocaeli,mobile,Direct,(direct),(none),,SPORCU10,1,1889.0,29.9,250.33,0.0,1638.67,completed,credit_card
SP-2024-000185,2024-10-02 22:34:44,CUST-03782,Ankara,mobile,Organic Search,google,organic,,,1,2299.0,29.9,0.0,0.0,2299.0,completed,bank_transfer
SP-2024-000186,2024-10-02 20:36:09,CUST-02237,Antalya,mobile,Direct,(direct),(none),,,3,10777.0,0.0,0.0,0.0,10777.0,completed,credit_card
SP-2024-000187,2024-10-02 15:55:13,CUST-03336,Bursa,mobile,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,ILKALIS10,2,3968.0,29.9,333.87,0.0,3634.13,completed,bank_transfer
SP-2024-000188,2024-10-02 20:08:38,CUST-04725,Istanbul,tablet,Paid Social,instagram,cpc,SP_Meta_DPA_Genel,,3,7557.0,0.0,0.0,0.0,7557.0,completed,credit_card
SP-2024-000189,2024-10-02 15:13:44,CUST-01778,Gaziantep,desktop,Organic Search,google,organic,,,2,7848.0,0.0,0.0,0.0,7848.0,completed,pay_at_door
SP-2024-000190,2024-10-02 14:53:24,CUST-03899,Istanbul,mobile,Paid Search,google,cpc,SP_Google_Search_Krampon,,4,12916.0,0.0,0.0,0.0,12916.0,pending,credit_card
SP-2024-000191,2024-10-02 20:44:31,CUST-04037,Istanbul,tablet,Organic Search,google,organic,,,1,3039.0,29.9,0.0,0.0,3039.0,completed,bank_transfer
SP-2024-000192,2024-10-02 11:28:50,CUST-01376,Antalya,desktop,Referral,whatsapp.com,referral,,KISFIRSATI,1,3749.0,29.9,712.64,0.0,3036.36,completed,bank_transfer
SP-2024-000193,2024-10-02 20:58:06,CUST-01378,Ankara,mobile,Direct,(direct),(none),,,1,2359.0,29.9,134.56,0.0,2224.44,completed,debit_card
SP-2024-000194,2024-10-02 10:09:08,CUST-00069,Manisa,mobile,Organic Search,google,organic,,UCRETSIZ_KARGO,3,4247.0,29.9,368.88,0.0,3878.12,pending,credit_card
SP-2024-000195,2024-10-03 15:39:36,CUST-04456,Diyarbakir,mobile,Direct,(direct),(none),,,2,3978.0,29.9,772.04,0.0,3205.96,completed,credit_card
SP-2024-000196,2024-10-03 16:30:44,CUST-03329,Malatya,mobile,Referral,whatsapp.com,referral,,BAHAR25,1,1489.0,29.9,130.84,0.0,1358.16,completed,pay_at_door
SP-2024-000197,2024-10-03 21:35:34,CUST-01196,Tekirdag,mobile,Referral,blog.sporthink.com.tr,referral,,BLACKFRIDAY30,1,4689.0,0.0,1199.61,0.0,3489.39,completed,credit_card
SP-2024-000198,2024-10-03 09:02:07,CUST-04324,Ankara,mobile,Email,newsletter,email,,,2,7878.0,0.0,0.0,0.0,7878.0,shipped,credit_card
SP-2024-000199,2024-10-03 22:43:30,CUST-00977,Izmir,desktop,Paid Search,google,cpc,SP_Google_Shopping_Ayakkabi,,3,10237.0,0.0,1876.6,0.0,8360.4,completed,bank_transfer
SP-2024-000200,2024-10-03 15:35:46,CUST-04415,Istanbul,mobile,Organic Social,twitter.com,social,,,2,5668.0,0.0,1216.56,0.0,4451.44,completed,pay_at_door
SP-2024-000201,2024-10-03 08:59:24,CUST-04338,Istanbul,mobile,Paid Social,facebook,cpc,SP_Meta_BrandAwareness_Q4_2024,BLACKFRIDAY30,1,1319.0,29.9,178.52,0.0,1140.48,completed,credit_card
SP-2024-000202,2024-10-03 17:56:25,CUST-00538,Kayseri,desktop,Paid Social,facebook,cpc,SP_Meta_BrandAwareness_Q4_2024,BLACKFRIDAY30,4,10336.0,0.0,1006.71,0.0,9329.29,completed,debit_card
SP-2024-000203,2024-10-03 20:27:19,CUST-02637,Konya,desktop,Organic Search,bing,organic,,UCRETSIZ_KARGO,2,7718.0,0.0,1089.95,0.0,6628.05,completed,credit_card
SP-2024-000204,2024-10-03 19:10:19,CUST-00029,Izmir,mobile,Organic Search,bing,organic,,,2,2088.0,29.9,79.6,0.0,2008.4,completed,pay_at_door
SP-2024-000205,2024-10-03 17:24:39,CUST-03207,Samsun,desktop,Organic Search,google,organic,,,4,7846.0,0.0,653.0,0.0,7193.0,completed,credit_card
SP-2024-000206,2024-10-03 22:18:34,CUST-03074,Istanbul,tablet,Organic Search,google,organic,,SPORCU10,4,10386.0,0.0,1112.98,0.0,9273.02,completed,bank_transfer
SP-2024-000207,2024-10-03 08:43:59,CUST-00068,Izmir,mobile,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,,2,2808.0,29.9,109.62,0.0,2698.38,completed,credit_card
SP-2024-000208,2024-10-03 12:23:06,CUST-03948,Kocaeli,desktop,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,UCRETSIZ_KARGO,1,1569.0,29.9,218.4,0.0,1350.6,cancelled,pay_at_door
SP-2024-000209,2024-10-03 18:08:22,CUST-02821,Izmir,mobile,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,UCRETSIZ_KARGO,1,2019.0,29.9,429.91,0.0,1589.09,completed,pay_at_door
SP-2024-000210,2024-10-03 16:32:48,CUST-00538,Kayseri,mobile,Referral,blog.sporthink.com.tr,referral,,ILKALIS10,2,4308.0,29.9,682.67,0.0,3625.33,completed,credit_card
SP-2024-000211,2024-10-03 10:13:29,CUST-03585,Antalya,desktop,Organic Search,bing,organic,,,2,7028.0,0.0,0.0,0.0,7028.0,completed,credit_card
SP-2024-000212,2024-10-03 17:39:11,CUST-00106,Ankara,mobile,Direct,(direct),(none),,KISFIRSATI,4,4906.0,0.0,155.98,0.0,4750.02,completed,credit_card
SP-2024-000213,2024-10-03 13:11:40,CUST-00154,Kayseri,mobile,Direct,(direct),(none),,,1,2399.0,29.9,0.0,0.0,2399.0,completed,debit_card
SP-2024-000214,2024-10-03 12:38:02,CUST-02439,Ankara,tablet,Paid Video,youtube.com,cpc,,,1,1269.0,29.9,0.0,0.0,1269.0,completed,debit_card
SP-2024-000215,2024-10-03 11:28:48,CUST-04135,Mersin,desktop,Direct,(direct),(none),,BLACKFRIDAY30,1,2249.0,29.9,369.17,0.0,1879.83,completed,debit_card
SP-2024-000216,2024-10-03 16:46:00,CUST-02672,Istanbul,mobile,Organic Video,youtube.com,organic,,,5,14885.0,0.0,0.0,0.0,14885.0,completed,credit_card
SP-2024-000217,2024-10-03 12:21:04,CUST-03787,Istanbul,tablet,Email,newsletter,email,,,1,569.0,29.9,0.0,0.0,569.0,completed,credit_card
SP-2024-000218,2024-10-03 13:54:46,CUST-00568,Izmir,mobile,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,,4,8516.0,0.0,0.0,0.0,8516.0,completed,debit_card
SP-2024-000219,2024-10-03 14:48:29,CUST-00223,Kayseri,desktop,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,,3,4227.0,29.9,760.88,0.0,3466.12,completed,credit_card
SP-2024-000220,2024-10-03 00:37:52,CUST-00568,Izmir,desktop,Paid Social,facebook,cpc,SP_Meta_BrandAwareness_Q4_2024,,1,819.0,29.9,197.78,0.0,621.22,completed,bank_transfer
SP-2024-000221,2024-10-03 10:38:21,CUST-02234,Bursa,desktop,Organic Search,google,organic,,SPORCU10,7,8633.0,0.0,616.08,0.0,8016.92,completed,credit_card
SP-2024-000222,2024-10-03 17:40:53,CUST-03160,Adana,mobile,Organic Social,facebook,social,,,3,1577.0,29.9,153.72,0.0,1423.28,completed,debit_card
SP-2024-000223,2024-10-03 10:45:30,CUST-03136,Istanbul,mobile,Organic Social,instagram,social,,,2,2708.0,29.9,0.0,0.0,2708.0,completed,bank_transfer
SP-2024-000224,2024-10-03 20:07:05,CUST-01808,Konya,tablet,Organic Search,google,organic,,,2,6398.0,0.0,0.0,0.0,6398.0,completed,credit_card
SP-2024-000225,2024-10-03 12:00:18,CUST-00146,Istanbul,mobile,Paid Search,google,cpc,SP_Google_Search_Krampon,,1,1849.0,29.9,0.0,0.0,1849.0,completed,bank_transfer
SP-2024-000226,2024-10-03 13:31:23,CUST-03261,Adana,desktop,Paid Search,google,cpc,SP_Google_PMax_Genel,YILBASI20,1,3039.0,29.9,180.03,0.0,2858.97,completed,pay_at_door
SP-2024-000227,2024-10-03 01:32:57,CUST-04505,Denizli,desktop,Organic Search,google,organic,,ILKALIS10,1,1299.0,29.9,68.16,0.0,1230.84,completed,credit_card
SP-2024-000228,2024-10-03 12:02:45,CUST-02408,Istanbul,mobile,Email,newsletter,email,,,3,6077.0,0.0,0.0,0.0,6077.0,completed,credit_card
SP-2024-000229,2024-10-03 20:37:24,CUST-03704,Samsun,mobile,Paid Search,google,cpc,SP_Google_Search_KosuAyakkabi,,2,3498.0,29.9,0.0,0.0,3498.0,completed,bank_transfer
SP-2024-000230,2024-10-03 09:52:34,CUST-03260,Ankara,desktop,Organic Social,twitter.com,social,,ILKALIS10,1,2149.0,29.9,175.55,0.0,1973.45,completed,credit_card
SP-2024-000231,2024-10-03 19:37:39,CUST-01298,Istanbul,mobile,Direct,(direct),(none),,HOSGELDIN15,4,12546.0,0.0,1538.85,0.0,11007.15,completed,pay_at_door
SP-2024-000232,2024-10-03 21:54:33,CUST-02750,Istanbul,desktop,Paid Search,google,cpc,SP_Google_Search_KosuAyakkabi,,1,2119.0,29.9,0.0,0.0,2119.0,cancelled,bank_transfer
SP-2024-000233,2024-10-03 18:49:24,CUST-03514,Konya,mobile,Organic Search,google,organic,,YILBASI20,3,4217.0,29.9,256.42,0.0,3960.58,completed,debit_card
SP-2024-000234,2024-10-03 11:30:22,CUST-04269,Samsun,mobile,Organic Search,google,organic,,,1,5159.0,0.0,0.0,0.0,5159.0,completed,debit_card
SP-2024-000235,2024-10-03 16:00:07,CUST-01845,Konya,mobile,Paid Social,facebook,cpc,SP_Meta_DPA_Genel,,1,3079.0,29.9,0.0,0.0,3079.0,completed,debit_card
SP-2024-000236,2024-10-03 10:12:06,CUST-02508,Izmir,mobile,Paid Social,facebook,cpc,SP_Meta_BrandAwareness_Q4_2024,,1,1979.0,29.9,0.0,0.0,1979.0,completed,credit_card
SP-2024-000237,2024-10-03 20:26:15,CUST-01462,Izmir,desktop,Organic Search,google,organic,,ILKALIS10,1,1939.0,29.9,138.99,0.0,1800.01,completed,credit_card
SP-2024-000238,2024-10-03 22:11:56,CUST-01926,Istanbul,desktop,Direct,(direct),(none),,HOSGELDIN15,3,7347.0,0.0,1178.86,0.0,6168.14,completed,credit_card
SP-2024-000239,2024-10-03 11:22:30,CUST-00766,Istanbul,desktop,Direct,(direct),(none),,ILKALIS10,3,2557.0,29.9,231.08,0.0,2325.92,completed,credit_card
SP-2024-000240,2024-10-03 19:55:40,CUST-04341,Ankara,mobile,Organic Search,google,organic,,,2,2998.0,29.9,0.0,0.0,2998.0,cancelled,credit_card
SP-2024-000241,2024-10-03 23:54:40,CUST-00459,Bursa,mobile,Organic Search,google,organic,,,1,1589.0,29.9,397.54,0.0,1191.46,completed,pay_at_door
SP-2024-000242,2024-10-03 16:10:21,CUST-02204,Istanbul,mobile,Direct,(direct),(none),,BAHAR25,1,1779.0,29.9,313.0,0.0,1466.0,completed,bank_transfer
SP-2024-000243,2024-10-03 07:40:56,CUST-03802,Izmir,mobile,Organic Search,google,organic,,HOSGELDIN15,1,2049.0,29.9,311.71,0.0,1737.29,completed,credit_card
SP-2024-000244,2024-10-03 07:10:02,CUST-04858,Istanbul,tablet,Direct,(direct),(none),,UCRETSIZ_KARGO,2,7058.0,0.0,77.42,0.0,6980.58,cancelled,debit_card
SP-2024-000245,2024-10-03 10:36:08,CUST-04268,Istanbul,mobile,Organic Social,facebook,social,,SPORCU10,2,5508.0,0.0,827.15,0.0,4680.85,completed,credit_card
SP-2024-000246,2024-10-03 17:44:56,CUST-00565,Izmir,desktop,Organic Search,google,organic,,,2,4818.0,0.0,567.15,0.0,4250.85,completed,pay_at_door
SP-2024-000247,2024-10-03 12:58:46,CUST-01439,Istanbul,mobile,Organic Search,google,organic,,,3,10927.0,0.0,0.0,0.0,10927.0,completed,debit_card
SP-2024-000248,2024-10-03 21:26:14,CUST-00538,Kayseri,mobile,Paid Search,google,cpc,SP_Google_Shopping_Giyim,,4,9746.0,0.0,0.0,0.0,9746.0,shipped,debit_card
SP-2024-000249,2024-10-03 16:33:04,CUST-01502,Istanbul,desktop,Referral,trendyol.com,referral,,YILBASI20,2,2718.0,29.9,307.4,0.0,2410.6,completed,pay_at_door
SP-2024-000250,2024-10-03 11:05:30,CUST-03283,Ankara,mobile,Organic Search,google,organic,,BLACKFRIDAY30,3,5857.0,0.0,484.48,0.0,5372.52,completed,debit_card
SP-2024-000251,2024-10-04 18:31:31,CUST-02361,Samsun,mobile,Organic Search,google,organic,,UCRETSIZ_KARGO,1,5009.0,0.0,506.08,0.0,4502.92,completed,credit_card
SP-2024-000252,2024-10-04 12:10:20,CUST-02845,Istanbul,desktop,Organic Search,google,organic,,,1,1169.0,29.9,0.0,0.0,1169.0,completed,pay_at_door
SP-2024-000253,2024-10-04 15:09:02,CUST-00617,Ankara,mobile,Organic Search,google,organic,,HOSGELDIN15,2,3188.0,29.9,269.19,0.0,2918.81,completed,credit_card
SP-2024-000254,2024-10-04 21:29:13,CUST-03491,Istanbul,mobile,Direct,(direct),(none),,,5,4025.0,29.9,162.81,0.0,3862.19,completed,credit_card
SP-2024-000255,2024-10-04 20:26:14,CUST-02168,Mersin,tablet,Organic Search,google,organic,,,3,7867.0,0.0,1293.43,0.0,6573.57,completed,credit_card
SP-2024-000256,2024-10-04 09:38:39,CUST-04968,Izmir,mobile,Direct,(direct),(none),,,7,13893.0,0.0,0.0,0.0,13893.0,shipped,credit_card
SP-2024-000257,2024-10-04 19:20:21,CUST-00461,Balikesir,desktop,Direct,(direct),(none),,BLACKFRIDAY30,2,7668.0,0.0,1140.26,0.0,6527.74,completed,credit_card
SP-2024-000258,2024-10-04 17:13:11,CUST-04390,Istanbul,mobile,Organic Search,google,organic,,YILBASI20,2,1998.0,29.9,115.03,0.0,1882.97,completed,credit_card
SP-2024-000259,2024-10-04 11:42:33,CUST-01735,Konya,tablet,Organic Social,facebook,social,,HOSGELDIN15,3,5407.0,0.0,900.22,0.0,4506.78,completed,bank_transfer
SP-2024-000260,2024-10-04 09:08:05,CUST-04569,Istanbul,tablet,Direct,(direct),(none),,BAHAR25,1,1719.0,29.9,332.13,0.0,1386.87,completed,credit_card
SP-2024-000261,2024-10-04 20:11:30,CUST-00736,Ankara,mobile,Direct,(direct),(none),,ILKALIS10,3,7077.0,0.0,957.77,0.0,6119.23,completed,pay_at_door
SP-2024-000262,2024-10-04 08:09:52,CUST-01041,Istanbul,desktop,Organic Search,google,organic,,,1,2959.0,29.9,0.0,0.0,2959.0,completed,debit_card
SP-2024-000263,2024-10-04 13:18:01,CUST-03582,Istanbul,mobile,Referral,blog.sporthink.com.tr,referral,,,3,7167.0,0.0,591.87,0.0,6575.13,pending,pay_at_door
SP-2024-000264,2024-10-04 01:24:55,CUST-02987,Konya,desktop,Paid Search,google,cpc,SP_Google_Search_KosuAyakkabi,SPORCU10,1,489.0,29.9,127.58,357.1,4.32,refunded,credit_card
SP-2024-000265,2024-10-04 20:34:17,CUST-01018,Istanbul,mobile,Paid Search,google,cpc,SP_Google_Shopping_Ayakkabi,,5,16765.0,0.0,0.0,0.0,16765.0,completed,pay_at_door
SP-2024-000266,2024-10-04 14:54:30,CUST-00591,Tekirdag,desktop,Direct,(direct),(none),,,1,4689.0,0.0,438.46,1748.06,2502.48,refunded,credit_card
SP-2024-000267,2024-10-04 11:01:23,CUST-04052,Mersin,mobile,Organic Search,google,organic,,ILKALIS10,3,3817.0,29.9,221.03,0.0,3595.97,completed,credit_card
SP-2024-000268,2024-10-04 20:21:52,CUST-03221,Gaziantep,mobile,Direct,(direct),(none),,YILBASI20,3,9517.0,0.0,674.31,0.0,8842.69,completed,pay_at_door
SP-2024-000269,2024-10-04 20:54:56,CUST-00147,Samsun,mobile,Organic Search,google,organic,,BLACKFRIDAY30,4,8636.0,0.0,668.87,0.0,7967.13,completed,credit_card
SP-2024-000270,2024-10-04 19:37:00,CUST-02692,Gaziantep,mobile,Paid Search,google,cpc,SP_Google_Shopping_Ayakkabi,UCRETSIZ_KARGO,2,1008.0,29.9,109.34,0.0,898.66,completed,credit_card
SP-2024-000271,2024-10-04 20:16:09,CUST-00917,Istanbul,mobile,Referral,whatsapp.com,referral,,HOSGELDIN15,1,3579.0,29.9,550.5,0.0,3028.5,completed,credit_card
SP-2024-000272,2024-10-04 06:41:12,CUST-04292,Istanbul,mobile,Direct,(direct),(none),,,1,4189.0,29.9,0.0,0.0,4189.0,completed,credit_card
SP-2024-000273,2024-10-04 20:43:20,CUST-04150,Bursa,desktop,Organic Social,facebook,social,,,4,6726.0,0.0,225.23,0.0,6500.77,completed,credit_card
SP-2024-000274,2024-10-04 08:33:26,CUST-03490,Izmir,mobile,Organic Search,google,organic,,,1,5009.0,0.0,1051.04,0.0,3957.96,completed,pay_at_door
SP-2024-000275,2024-10-04 22:27:16,CUST-03221,Gaziantep,mobile,Direct,(direct),(none),,SPORCU10,1,779.0,29.9,154.17,0.0,624.83,completed,credit_card
SP-2024-000276,2024-10-04 12:10:40,CUST-01778,Gaziantep,desktop,Direct,(direct),(none),,UCRETSIZ_KARGO,1,2699.0,29.9,240.19,0.0,2458.81,completed,debit_card
SP-2024-000277,2024-10-04 18:31:56,CUST-04811,Antalya,desktop,Organic Search,google,organic,,KISFIRSATI,1,689.0,29.9,116.69,0.0,572.31,completed,bank_transfer
SP-2024-000278,2024-10-04 21:28:33,CUST-03147,Sakarya,desktop,Organic Search,google,organic,,ILKALIS10,5,7775.0,0.0,777.75,0.0,6997.25,cancelled,bank_transfer
SP-2024-000279,2024-10-04 21:10:51,CUST-00941,Bursa,mobile,Email,newsletter,email,,,2,1558.0,29.9,0.0,0.0,1558.0,completed,credit_card
SP-2024-000280,2024-10-04 10:50:39,CUST-03396,Istanbul,desktop,Organic Search,google,organic,,ILKALIS10,2,3888.0,29.9,206.22,0.0,3681.78,cancelled,pay_at_door
SP-2024-000281,2024-10-04 10:36:45,CUST-00748,Antalya,mobile,Direct,(direct),(none),,UCRETSIZ_KARGO,2,1438.0,29.9,147.58,571.32,719.1,refunded,credit_card
SP-2024-000282,2024-10-04 18:30:10,CUST-02428,Izmir,desktop,Organic Search,google,organic,,,1,2899.0,29.9,0.0,0.0,2899.0,completed,bank_transfer
SP-2024-000283,2024-10-04 19:49:49,CUST-04891,Ankara,mobile,Paid Video,youtube.com,cpc,,,2,5078.0,0.0,80.48,0.0,4997.52,completed,bank_transfer
SP-2024-000284,2024-10-04 07:29:30,CUST-01005,Adana,mobile,Direct,(direct),(none),,,6,14964.0,0.0,436.49,0.0,14527.51,completed,pay_at_door
SP-2024-000285,2024-10-04 16:26:59,CUST-00796,Gaziantep,tablet,Direct,(direct),(none),,HOSGELDIN15,1,2269.0,29.9,265.73,0.0,2003.27,completed,credit_card
SP-2024-000286,2024-10-04 20:04:34,CUST-03916,Istanbul,desktop,Paid Video,youtube.com,cpc,,,5,7075.0,0.0,236.68,0.0,6838.32,completed,credit_card
SP-2024-000287,2024-10-04 21:55:39,CUST-00641,Istanbul,desktop,Organic Search,google,organic,,,5,7015.0,0.0,1545.24,0.0,5469.76,completed,credit_card
SP-2024-000288,2024-10-04 15:39:33,CUST-01685,Mersin,mobile,Organic Social,instagram,social,,ILKALIS10,6,19744.0,0.0,1002.57,0.0,18741.43,completed,credit_card
SP-2024-000289,2024-10-04 11:11:35,CUST-04653,Van,tablet,Organic Search,google,organic,,,1,249.0,29.9,62.45,0.0,186.55,completed,credit_card
