date,itemId,itemName,itemCategory,itemCategory2,itemBrand,itemsViewed,itemsAddedToCart,itemsCheckedOut,itemsPurchased,itemRevenue,itemListViews,itemListClicks,cartToViewRate
20241001,SP-GYM-MN-090,Nike Silver Ridge Kadın Yağmurluk,Giyim,Mont,Nike,9,1,0,0,0.0,61,15,0.1111
20241001,SP-SML-BKT-006,Puma TF-1000 Legacy Basketbol Topu,Spor Malzemeleri,Basketbol Topu,Puma,2,0,0,0,0.0,11,4,0.0
20241001,SP-GYM-SR-108,Puma Aeroready Kadın Şort,Giyim,Şort,Puma,3,0,0,0,0.0,14,4,0.0
20241001,SP-GYM-MN-078,Reebok Thermoball Eco 2.0 Kadın Mont,Giyim,Mont,Reebok,14,1,0,0,0.0,68,17,0.0714
20241001,SP-GYM-EA-058,U.S. Polo Assn. Essentials Fleece Kadın Eşofman Altı,Giyim,Eşofman Altı,U.S. Polo Assn.,3,0,0,0,0.0,20,4,0.0
20241001,SP-AKS-SP-037,The North Face Baseball Cap Erkek Şapka,Aksesuar,Şapka,The North Face,4,0,0,0,0.0,35,6,0.0
20241001,SP-AYK-OD-121,Puma X Ultra 4 GTX Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Puma,12,4,2,1,4724.11,60,16,0.3333
20241001,SP-AKS-CR-003,The North Face Everyday Cushioned 3'lü Unisex Çorap,Aksesuar,Çorap,The North Face,12,1,0,0,0.0,61,20,0.0833
20241001,SP-GYM-TS-010,Reebok Trefoil Essentials Kadın Tişört,Giyim,Tişört,Reebok,5,1,0,0,0.0,38,7,0.2
20241001,SP-GYM-SR-110,Hummel Aeroready Kadın Şort,Giyim,Şort,Hummel,5,0,0,0,0.0,24,7,0.0
20241001,SP-AKS-SP-026,Puma H86 Futura Washed Kadın Şapka,Aksesuar,Şapka,Puma,6,1,0,0,0.0,30,10,0.1667
20241001,SP-AYK-KR-104,Adidas Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Adidas,4,0,0,0,0.0,23,5,0.0
20241001,SP-AYK-TR-156,Asics Adilette Comfort Erkek Terlik,Ayakkabı,Terlik,Asics,4,0,0,0,0.0,21,7,0.0
20241001,SP-AYK-KS-010,Converse Ultraboost Light Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,1,0,0,0,0.0,17,2,0.0
20241001,SP-GYM-SW-036,Jack & Jones Essentials 3-Stripes Kadın Sweatshirt,Giyim,Sweatshirt,Jack & Jones,6,2,1,0,0.0,53,8,0.3333
20241001,SP-AYK-KS-028,Hummel Nitro Elite 2 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Hummel,7,1,0,0,0.0,27,8,0.1429
20241001,SP-GYM-TS-002,Adidas Sportswear Essential Kadın Tişört,Giyim,Tişört,Adidas,6,2,0,0,0.0,44,7,0.3333
20241001,SP-AYK-SN-061,Puma Chuck Taylor All Star Unisex Sneaker,Ayakkabı,Sneaker,Puma,11,3,1,0,0.0,47,18,0.2727
20241001,SP-AYK-KS-013,Asics Ultraboost Light Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,6,1,0,0,0.0,35,7,0.1667
20241001,SP-GYM-EA-054,Converse Essentials Fleece Kadın Eşofman Altı,Giyim,Eşofman Altı,Converse,1,0,0,0,0.0,12,2,0.0
20241001,SP-AYK-GN-077,Nike Tanjun Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Nike,14,3,1,0,0.0,56,17,0.2143
20241001,SP-AYK-SN-054,Birkenstock Old Skool Kadın Sneaker,Ayakkabı,Sneaker,Birkenstock,5,0,0,0,0.0,31,8,0.0
20241001,SP-GYM-TS-018,Lacoste Cotton Logo Kadın Tişört,Giyim,Tişört,Lacoste,12,1,0,0,0.0,56,17,0.0833
20241001,SP-GYM-MN-075,Lacoste Sportswear Windrunner Erkek Mont,Giyim,Mont,Lacoste,10,3,1,0,0.0,51,12,0.3
20241001,SP-AYK-OD-134,Adidas Facet 75 Mid Erkek Outdoor Bot,Ayakkabı,Outdoor Ayakkabı,Adidas,12,3,1,0,0.0,58,19,0.25
20241001,SP-AYK-TR-147,Lacoste Adilette Comfort Erkek Terlik,Ayakkabı,Terlik,Lacoste,8,2,0,0,0.0,62,14,0.25
20241001,SP-AYK-SN-065,Asics Suede Classic XXI Erkek Sneaker,Ayakkabı,Sneaker,Asics,5,0,0,0,0.0,20,6,0.0
20241001,SP-AYK-BK-115,Converse LeBron XXI Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Converse,16,4,1,0,0.0,56,20,0.25
20241001,SP-AYK-TR-139,Reebok Victori One Slide Kadın Terlik,Ayakkabı,Terlik,Reebok,4,1,0,0,0.0,27,7,0.25
20241001,SP-AYK-KR-111,Under Armour Copa Pure II Elite FG Erkek Krampon,Ayakkabı,Krampon,Under Armour,12,1,0,0,0.0,52,14,0.0833
20241001,SP-AYK-BK-112,Adidas LeBron XXI Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Adidas,19,5,1,0,0.0,72,24,0.2632
20241001,SP-GYM-EA-056,Levi's Essentials Fleece Kadın Eşofman Altı,Giyim,Eşofman Altı,Levi's,7,2,1,0,0.0,37,9,0.2857
20241001,SP-GYM-JN-116,Adidas 501 Original Fit Kadın Jean,Giyim,Jean,Adidas,3,0,0,0,0.0,13,4,0.0
20241001,SP-GYM-EA-061,U.S. Polo Assn. Cotton Go Erkek Eşofman Altı,Giyim,Eşofman Altı,U.S. Polo Assn.,8,2,0,0,0.0,37,12,0.25
20241001,SP-AYK-SN-049,Nike Old Skool Unisex Sneaker,Ayakkabı,Sneaker,Nike,12,2,0,0,0.0,66,16,0.1667
20241001,SP-AYK-KS-002,New Balance Air Zoom Pegasus 41 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,New Balance,8,1,0,0,0.0,50,9,0.125
20241001,SP-AYK-OD-123,Hummel X Ultra 4 GTX Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Hummel,17,4,2,1,4586.69,69,20,0.2353
20241001,SP-GYM-MN-085,New Balance Silver Ridge Erkek Yağmurluk,Giyim,Mont,New Balance,5,0,0,0,0.0,39,7,0.0
20241001,SP-GYM-TS-020,Nike Tech Kadın Antrenman Tişört,Giyim,Tişört,Nike,15,1,0,0,0.0,78,24,0.0667
20241001,SP-GYM-EA-051,Adidas Essentials Fleece Erkek Eşofman Altı,Giyim,Eşofman Altı,Adidas,10,1,0,0,0.0,51,17,0.1
20241001,SP-GYM-MN-081,Levi's Thermoball Eco 2.0 Erkek Mont,Giyim,Mont,Levi's,10,2,0,0,0.0,69,12,0.2
20241001,SP-GYM-TS-026,The North Face Tech Kadın Antrenman Tişört,Giyim,Tişört,The North Face,10,3,1,0,0.0,42,13,0.3
20241001,SP-AKS-EB-059,Nike Fleece Bere ve Eldiven Seti,Aksesuar,Eldiven ve Bere,Nike,4,0,0,0,0.0,46,7,0.0
20241001,SP-GYM-TS-005,Jack & Jones Sportswear Essential Erkek Tişört,Giyim,Tişört,Jack & Jones,7,1,0,0,0.0,57,11,0.1429
20241001,SP-SML-TK-008,Puma Mercurial Lite Tekmelik,Spor Malzemeleri,Tekmelik,Puma,2,0,0,0,0.0,15,4,0.0
20241001,SP-AYK-VL-176,Salomon Gel-Task MT 3 Kadın Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Salomon,4,0,0,0,0.0,23,5,0.0
20241001,SP-AYK-KS-021,Converse Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,15,3,1,0,0.0,49,18,0.2
20241001,SP-GYM-TY-136,New Balance Pro Dri-FIT Erkek Tayt,Giyim,Tayt,New Balance,16,2,0,0,0.0,67,24,0.125
20241002,SP-GYM-MN-083,The North Face Silver Ridge Erkek Yağmurluk,Giyim,Mont,The North Face,15,4,2,0,0.0,78,19,0.2667
20241002,SP-AYK-OD-136,The North Face Facet 75 Mid Erkek Outdoor Bot,Ayakkabı,Outdoor Ayakkabı,The North Face,6,1,0,0,0.0,52,11,0.1667
20241002,SP-AYK-KR-108,Birkenstock Predator Elite FG Erkek Krampon,Ayakkabı,Krampon,Birkenstock,6,1,0,0,0.0,41,8,0.1667
20241002,SP-AYK-SN-062,Lacoste Chuck Taylor All Star Erkek Sneaker,Ayakkabı,Sneaker,Lacoste,14,1,0,0,0.0,76,24,0.0714
20241002,SP-AYK-KR-104,Adidas Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Adidas,6,1,0,0,0.0,45,8,0.1667
20241002,SP-GYM-TS-011,Puma Cotton Logo Erkek Tişört,Giyim,Tişört,Puma,11,1,0,0,0.0,39,15,0.0909
20241002,SP-AYK-KS-012,Columbia Ultraboost Light Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Columbia,11,2,1,0,0.0,51,13,0.1818
20241002,SP-GYM-EA-045,Nike Sportswear Club Erkek Eşofman Altı,Giyim,Eşofman Altı,Nike,10,1,0,0,0.0,49,16,0.1
20241002,SP-GYM-SW-035,Jack & Jones Essentials 3-Stripes Erkek Sweatshirt,Giyim,Sweatshirt,Jack & Jones,3,0,0,0,0.0,14,4,0.0
20241002,SP-AYK-VL-172,Columbia Gel-Task MT 3 Kadın Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Columbia,6,0,0,0,0.0,26,7,0.0
20241002,SP-AYK-KS-021,Converse Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,8,2,1,0,0.0,42,10,0.25
20241002,SP-GYM-TS-006,Jack & Jones Sportswear Essential Kadın Tişört,Giyim,Tişört,Jack & Jones,4,0,0,0,0.0,18,6,0.0
20241002,SP-GYM-SR-109,Hummel Aeroready Erkek Şort,Giyim,Şort,Hummel,12,2,0,0,0.0,60,20,0.1667
20241002,SP-AYK-BK-114,Columbia LeBron XXI Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Columbia,2,0,0,0,0.0,16,3,0.0
20241002,SP-AYK-KS-029,Puma Nitro Elite 2 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Puma,8,0,0,0,0.0,23,9,0.0
20241002,SP-AYK-SN-040,Birkenstock Stan Smith Unisex Sneaker,Ayakkabı,Sneaker,Birkenstock,5,1,0,0,0.0,23,7,0.2
20241002,SP-AYK-GN-088,Skechers Lite Racer Adapt 6.0 Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Skechers,14,1,0,0,0.0,77,18,0.0714
20241002,SP-AYK-TR-141,Birkenstock Victori One Slide Erkek Terlik,Ayakkabı,Terlik,Birkenstock,2,0,0,0,0.0,11,3,0.0
20241002,SP-AYK-SN-038,Birkenstock Stan Smith Erkek Sneaker,Ayakkabı,Sneaker,Birkenstock,9,2,1,0,0.0,58,11,0.2222
20241002,SP-GYM-EA-046,Nike Sportswear Club Kadın Eşofman Altı,Giyim,Eşofman Altı,Nike,17,5,2,1,933.4,68,24,0.2941
20241002,SP-GYM-EA-050,Vans Sportswear Club Kadın Eşofman Altı,Giyim,Eşofman Altı,Vans,12,3,1,0,0.0,56,20,0.25
20241002,SP-GYM-JN-115,Adidas 501 Original Fit Erkek Jean,Giyim,Jean,Adidas,2,0,0,0,0.0,23,3,0.0
20241002,SP-AYK-KS-022,Converse Fresh Foam X 1080v13 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,4,1,0,0,0.0,33,7,0.25
20241002,SP-SML-FE-017,Hummel Direnç Bandı Seti 3'lü,Spor Malzemeleri,Fitness Ekipmanı,Hummel,11,1,0,0,0.0,58,15,0.0909
20241002,SP-GYM-SW-040,Lacoste Core Logo Kadın Hoodie,Giyim,Sweatshirt,Lacoste,2,0,0,0,0.0,9,3,0.0
20241002,SP-AKS-CR-003,The North Face Everyday Cushioned 3'lü Unisex Çorap,Aksesuar,Çorap,The North Face,5,0,0,0,0.0,45,9,0.0
20241002,SP-AYK-KS-026,Adidas Fresh Foam X 1080v13 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Adidas,21,2,1,0,0.0,77,23,0.0952
20241002,SP-GYM-EA-047,Lacoste Sportswear Club Erkek Eşofman Altı,Giyim,Eşofman Altı,Lacoste,6,0,0,0,0.0,36,10,0.0
20241002,SP-AYK-BT-182,Reebok Nuptse II Erkek Bot,Ayakkabı,Bot ve Çizme,Reebok,3,0,0,0,0.0,18,6,0.0
20241002,SP-AYK-KS-017,Salomon Gel-Nimbus 26 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Salomon,19,2,1,0,0.0,79,31,0.1053
20241002,SP-AYK-TR-140,Reebok Victori One Slide Unisex Terlik,Ayakkabı,Terlik,Reebok,8,2,1,0,0.0,40,12,0.25
20241002,SP-AYK-SN-045,Reebok Old Skool Kadın Sneaker,Ayakkabı,Sneaker,Reebok,3,0,0,0,0.0,25,5,0.0
20241002,SP-GYM-SW-029,Hummel Club Fleece Crew Erkek Sweatshirt,Giyim,Sweatshirt,Hummel,9,2,1,0,0.0,70,11,0.2222
20241002,SP-AYK-SN-068,Salomon Suede Classic XXI Kadın Sneaker,Ayakkabı,Sneaker,Salomon,12,4,2,1,2288.84,66,16,0.3333
20241002,SP-GYM-SW-039,Lacoste Core Logo Erkek Hoodie,Giyim,Sweatshirt,Lacoste,5,0,0,0,0.0,47,8,0.0
20241002,SP-GYM-TY-135,Jack & Jones Pro Dri-FIT Kadın Tayt,Giyim,Tayt,Jack & Jones,12,1,0,0,0.0,63,17,0.0833
20241002,SP-GYM-MN-079,Vans Thermoball Eco 2.0 Erkek Mont,Giyim,Mont,Vans,6,1,0,0,0.0,19,7,0.1667
20241002,SP-GYM-CK-093,Jack & Jones Sportswear Windrunner Erkek Rüzgarlık,Giyim,Ceket,Jack & Jones,9,2,1,0,0.0,37,12,0.2222
20241002,SP-AYK-SN-071,New Balance Club C 85 Erkek Sneaker,Ayakkabı,Sneaker,New Balance,3,0,0,0,0.0,13,4,0.0
20241002,SP-GYM-CK-102,Under Armour Run Favorite Kadın Ceket,Giyim,Ceket,Under Armour,2,0,0,0,0.0,21,3,0.0
20241002,SP-AYK-TR-170,Skechers Arizona Unisex Sandalet,Ayakkabı,Terlik,Skechers,10,3,1,0,0.0,78,13,0.3
20241002,SP-AYK-SN-034,Vans Air Force 1 '07 Kadın Sneaker,Ayakkabı,Sneaker,Vans,9,1,0,0,0.0,74,13,0.1111
20241002,SP-AKS-SP-039,The North Face Baseball Cap Unisex Şapka,Aksesuar,Şapka,The North Face,11,2,1,0,0.0,52,15,0.1818
20241002,SP-AKS-SP-034,U.S. Polo Assn. Baseball Cap Erkek Şapka,Aksesuar,Şapka,U.S. Polo Assn.,2,0,0,0,0.0,10,3,0.0
20241002,SP-AYK-BT-184,Nike Nuptse II Erkek Bot,Ayakkabı,Bot ve Çizme,Nike,6,0,0,0,0.0,32,10,0.0
20241002,SP-AYK-TR-147,Lacoste Adilette Comfort Erkek Terlik,Ayakkabı,Terlik,Lacoste,5,0,0,0,0.0,26,8,0.0
20241002,SP-AYK-VL-176,Salomon Gel-Task MT 3 Kadın Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Salomon,13,1,0,0,0.0,67,16,0.0769
20241002,SP-AYK-TR-165,Puma Arizona Erkek Sandalet,Ayakkabı,Terlik,Puma,3,0,0,0,0.0,16,5,0.0
20241002,SP-GYM-SR-107,Puma Aeroready Erkek Şort,Giyim,Şort,Puma,15,4,2,0,0.0,73,20,0.2667
20241002,SP-AYK-BT-181,Salomon Nuptse II Kadın Bot,Ayakkabı,Bot ve Çizme,Salomon,2,0,0,0,0.0,26,4,0.0
20241002,SP-AYK-SN-043,Columbia Stan Smith Unisex Sneaker,Ayakkabı,Sneaker,Columbia,13,3,1,0,0.0,62,21,0.2308
20241002,SP-AYK-HS-101,New Balance Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,New Balance,2,0,0,0,0.0,19,4,0.0
20241002,SP-AYK-HS-103,Salomon Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Salomon,8,1,0,0,0.0,39,13,0.125
20241002,SP-AYK-GN-086,Hummel Lite Racer Adapt 6.0 Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Hummel,1,0,0,0,0.0,8,2,0.0
20241002,SP-AYK-TR-167,Puma Arizona Unisex Sandalet,Ayakkabı,Terlik,Puma,8,1,0,0,0.0,68,13,0.125
20241002,SP-AYK-TR-145,Columbia Victori One Slide Kadın Terlik,Ayakkabı,Terlik,Columbia,14,2,0,0,0.0,59,18,0.1429
20241002,SP-GYM-TS-013,Nike Cotton Logo Erkek Tişört,Giyim,Tişört,Nike,7,2,0,0,0.0,44,11,0.2857
20241002,SP-AKS-BC-050,The North Face Heritage Hip Pack Unisex Bel Çantası,Aksesuar,Bel Çantası,The North Face,7,0,0,0,0.0,25,8,0.0
20241002,SP-AYK-HS-094,The North Face Mercurial Vapor 15 Club TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,The North Face,5,0,0,0,0.0,25,9,0.0
20241002,SP-AYK-SN-058,Under Armour Chuck Taylor All Star Unisex Sneaker,Ayakkabı,Sneaker,Under Armour,3,0,0,0,0.0,15,4,0.0
20241002,SP-AYK-GN-077,Nike Tanjun Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Nike,2,0,0,0,0.0,19,3,0.0
20241002,SP-AYK-KS-007,Skechers Air Zoom Pegasus 41 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Skechers,10,2,1,0,0.0,53,12,0.2
20241002,SP-GYM-CK-101,Under Armour Run Favorite Erkek Ceket,Giyim,Ceket,Under Armour,15,4,2,1,2168.11,74,25,0.2667
20241002,SP-GYM-TS-021,Columbia Tech Erkek Antrenman Tişört,Giyim,Tişört,Columbia,2,0,0,0,0.0,10,3,0.0
20241002,SP-AYK-BK-116,Lacoste Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Lacoste,12,1,0,0,0.0,40,14,0.0833
20241002,SP-GYM-MN-085,New Balance Silver Ridge Erkek Yağmurluk,Giyim,Mont,New Balance,3,0,0,0,0.0,13,5,0.0
20241002,SP-AKS-SP-023,Nike H86 Futura Washed Kadın Şapka,Aksesuar,Şapka,Nike,5,1,0,0,0.0,36,9,0.2
20241002,SP-GYM-FR-123,Under Armour Galatasaray 2024/25 İç Saha Forması,Giyim,Forma,Under Armour,12,1,0,0,0.0,52,17,0.0833
20241002,SP-SML-TK-009,Hummel Mercurial Lite Tekmelik,Spor Malzemeleri,Tekmelik,Hummel,12,2,1,0,0.0,68,13,0.1667
20241002,SP-AYK-SN-031,Hummel Air Force 1 '07 Erkek Sneaker,Ayakkabı,Sneaker,Hummel,12,1,0,0,0.0,44,16,0.0833
20241002,SP-AYK-OD-129,Lacoste Terrex AX4 Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Lacoste,10,1,0,0,0.0,75,16,0.1
20241002,SP-GYM-TS-018,Lacoste Cotton Logo Kadın Tişört,Giyim,Tişört,Lacoste,7,2,1,0,0.0,36,10,0.2857
20241002,SP-AYK-SN-064,Lacoste Chuck Taylor All Star Unisex Sneaker,Ayakkabı,Sneaker,Lacoste,9,2,0,0,0.0,72,12,0.2222
20241002,SP-AYK-TR-142,Birkenstock Victori One Slide Kadın Terlik,Ayakkabı,Terlik,Birkenstock,4,0,0,0,0.0,15,5,0.0
20241002,SP-AKS-BC-051,U.S. Polo Assn. Heritage Hip Pack Unisex Bel Çantası,Aksesuar,Bel Çantası,U.S. Polo Assn.,14,4,2,1,430.15,59,16,0.2857
20241002,SP-AKS-CR-007,Nike Everyday Cushioned 3'lü Erkek Çorap,Aksesuar,Çorap,Nike,4,0,0,0,0.0,32,6,0.0
20241002,SP-AYK-OD-123,Hummel X Ultra 4 GTX Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Hummel,16,4,1,0,0.0,69,19,0.25
20241002,SP-AYK-KS-002,New Balance Air Zoom Pegasus 41 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,New Balance,3,0,0,0,0.0,19,5,0.0
20241002,SP-AYK-TR-168,Skechers Arizona Erkek Sandalet,Ayakkabı,Terlik,Skechers,5,1,0,0,0.0,39,8,0.2
20241002,SP-AYK-OD-122,Hummel X Ultra 4 GTX Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Hummel,9,2,0,0,0.0,45,13,0.2222
20241002,SP-AKS-CR-016,Nike Trefoil Liner 3'lü Erkek Çorap,Aksesuar,Çorap,Nike,10,1,0,0,0.0,75,13,0.1
20241002,SP-AYK-BT-177,Birkenstock Manoa Leather Erkek Bot,Ayakkabı,Bot ve Çizme,Birkenstock,7,2,1,0,0.0,73,11,0.2857
20241002,SP-AYK-SN-041,Columbia Stan Smith Erkek Sneaker,Ayakkabı,Sneaker,Columbia,1,0,0,0,0.0,12,3,0.0
20241002,SP-AKS-SP-038,The North Face Baseball Cap Kadın Şapka,Aksesuar,Şapka,The North Face,12,2,0,0,0.0,73,17,0.1667
20241002,SP-GYM-ET-065,Jack & Jones Sportswear Sport Essentials Erkek Eşofman Takımı,Giyim,Eşofman Takımı,Jack & Jones,15,2,0,0,0.0,56,21,0.1333
20241002,SP-SML-FE-019,Nike Direnç Bandı Seti 3'lü,Spor Malzemeleri,Fitness Ekipmanı,Nike,8,2,1,0,0.0,38,10,0.25
20241002,SP-GYM-EA-055,Levi's Essentials Fleece Erkek Eşofman Altı,Giyim,Eşofman Altı,Levi's,10,2,1,0,0.0,55,15,0.2
20241002,SP-GYM-JN-117,Reebok 501 Original Fit Erkek Jean,Giyim,Jean,Reebok,10,1,0,0,0.0,35,12,0.1
20241002,SP-AYK-HS-093,Lacoste Mercurial Vapor 15 Club TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Lacoste,2,0,0,0,0.0,14,3,0.0
20241002,SP-AYK-TR-155,Adidas Adilette Comfort Unisex Terlik,Ayakkabı,Terlik,Adidas,1,0,0,0,0.0,13,2,0.0
20241002,SP-AYK-SN-050,The North Face Old Skool Erkek Sneaker,Ayakkabı,Sneaker,The North Face,6,1,0,0,0.0,36,9,0.1667
20241002,SP-AYK-TR-146,Columbia Victori One Slide Unisex Terlik,Ayakkabı,Terlik,Columbia,9,2,0,0,0.0,58,12,0.2222
20241002,SP-AYK-GN-091,Columbia Go Walk 7 Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Columbia,2,0,0,0,0.0,9,3,0.0
20241002,SP-AYK-KS-009,Converse Ultraboost Light Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,6,1,0,0,0.0,45,7,0.1667
20241002,SP-GYM-JN-120,Jack & Jones 501 Original Fit Kadın Jean,Giyim,Jean,Jack & Jones,2,0,0,0,0.0,12,3,0.0
20241002,SP-AKS-CR-015,U.S. Polo Assn. Trefoil Liner 3'lü Unisex Çorap,Aksesuar,Çorap,U.S. Polo Assn.,3,0,0,0,0.0,16,6,0.0
20241002,SP-AYK-KS-024,Asics Fresh Foam X 1080v13 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,2,0,0,0,0.0,20,4,0.0
20241002,SP-AYK-KS-014,Asics Ultraboost Light Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,10,2,1,0,0.0,30,11,0.2
20241002,SP-GYM-TS-015,New Balance Cotton Logo Erkek Tişört,Giyim,Tişört,New Balance,7,2,1,0,0.0,50,10,0.2857
20241002,SP-GYM-FR-126,Vans Fenerbahçe 2024/25 İç Saha Forması,Giyim,Forma,Vans,8,1,0,0,0.0,68,12,0.125
20241002,SP-GYM-CK-099,Levi's Run Favorite Erkek Ceket,Giyim,Ceket,Levi's,8,1,0,0,0.0,38,13,0.125
20241002,SP-GYM-TS-026,The North Face Tech Kadın Antrenman Tişört,Giyim,Tişört,The North Face,10,1,0,0,0.0,58,11,0.1
20241002,SP-AYK-SN-036,Reebok Stan Smith Kadın Sneaker,Ayakkabı,Sneaker,Reebok,12,3,1,0,0.0,50,14,0.25
20241002,SP-AYK-TR-144,Columbia Victori One Slide Erkek Terlik,Ayakkabı,Terlik,Columbia,4,0,0,0,0.0,22,5,0.0
20241002,SP-AYK-HS-102,Birkenstock Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Birkenstock,12,2,0,0,0.0,61,19,0.1667
20241002,SP-AYK-OD-130,New Balance Terrex AX4 Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,New Balance,10,1,0,0,0.0,57,14,0.1
20241002,SP-GYM-SR-105,Nike Dri-FIT Challenger Erkek Koşu Şort,Giyim,Şort,Nike,4,0,0,0,0.0,28,7,0.0
20241002,SP-GYM-MN-088,Lacoste Silver Ridge Kadın Yağmurluk,Giyim,Mont,Lacoste,1,0,0,0,0.0,9,2,0.0
20241002,SP-AYK-TR-160,Under Armour Classic Clog Kadın Terlik,Ayakkabı,Terlik,Under Armour,14,3,2,1,1476.87,63,20,0.2143
20241002,SP-GYM-FR-131,Puma Beşiktaş 2024/25 İç Saha Forması,Giyim,Forma,Puma,16,3,1,0,0.0,74,26,0.1875
20241002,SP-AKS-SP-040,Puma Baseball Cap Erkek Şapka,Aksesuar,Şapka,Puma,5,1,0,0,0.0,25,7,0.2
20241002,SP-AYK-SN-052,The North Face Old Skool Unisex Sneaker,Ayakkabı,Sneaker,The North Face,24,5,2,0,0.0,73,28,0.2083
20241002,SP-AKS-SPC-049,The North Face Brasilia M Duffel Unisex Spor Çantası,Aksesuar,Spor Çantası,The North Face,17,3,1,0,0.0,73,24,0.1765
20241002,SP-AKS-SC-045,The North Face Linear Backpack Unisex Sırt Çantası,Aksesuar,Sırt Çantası,The North Face,2,0,0,0,0.0,10,3,0.0
20241002,SP-GYM-SR-111,Columbia Aeroready Erkek Şort,Giyim,Şort,Columbia,11,1,0,0,0.0,47,17,0.0909
20241002,SP-AYK-SN-049,Nike Old Skool Unisex Sneaker,Ayakkabı,Sneaker,Nike,15,2,0,0,0.0,58,18,0.1333
20241002,SP-AYK-OD-127,Hummel Terrex AX4 Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Hummel,2,0,0,0,0.0,15,3,0.0
20241002,SP-AYK-SN-066,Asics Suede Classic XXI Kadın Sneaker,Ayakkabı,Sneaker,Asics,14,2,1,0,0.0,66,16,0.1429
20241002,SP-GYM-ET-067,Puma Basic 3-Stripes Erkek Eşofman Takımı,Giyim,Eşofman Takımı,Puma,14,3,1,0,0.0,63,20,0.2143
20241002,SP-AYK-BK-113,Birkenstock LeBron XXI Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Birkenstock,14,4,2,1,3685.85,61,18,0.2857
20241002,SP-AYK-KS-019,Under Armour Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Under Armour,1,0,0,0,0.0,10,2,0.0
20241002,SP-AYK-KR-109,Crocs Predator Elite FG Erkek Krampon,Ayakkabı,Krampon,Crocs,11,3,1,0,0.0,63,14,0.2727
20241002,SP-GYM-FR-133,Adidas Trabzonspor 2024/25 İç Saha Forması,Giyim,Forma,Adidas,10,1,0,0,0.0,49,13,0.1
