order_id,line_id,item_id,item_name,item_category,item_category2,item_brand,quantity,unit_price,line_total,discount_amount,refund_amount
SP-2024-000086,2,SP-AYK-TR-150,Columbia Adilette Comfort Erkek Terlik,Ayakkabı,Terlik,Columbia,2,1179.0,2358.0,0.0,0.0
SP-2024-000086,3,SP-GYM-SW-032,Adidas Club Fleece Crew Kadın Sweatshirt,Giyim,Sweatshirt,Adidas,1,1169.0,1169.0,0.0,0.0
SP-2024-000087,1,SP-GYM-EA-050,Vans Sportswear Club Kadın Eşofman Altı,Giyim,Eşofman Altı,Vans,2,999.0,1998.0,165.98,0.0
SP-2024-000087,2,SP-AYK-SN-037,Reebok Stan Smith Unisex Sneaker,Ayakkabı,Sneaker,Reebok,1,2369.0,2369.0,0.0,0.0
SP-2024-000088,1,SP-AYK-KR-110,Skechers Copa Pure II Elite FG Erkek Krampon,Ayakkabı,Krampon,Skechers,1,4569.0,4569.0,0.0,0.0
SP-2024-000088,2,SP-AYK-SN-061,Puma Chuck Taylor All Star Unisex Sneaker,Ayakkabı,Sneaker,Puma,1,1899.0,1899.0,386.54,0.0
SP-2024-000089,1,SP-AYK-SN-035,Reebok Stan Smith Erkek Sneaker,Ayakkabı,Sneaker,Reebok,2,2949.0,5898.0,1148.67,0.0
SP-2024-000089,2,SP-AYK-VL-175,Salomon Gel-Task MT 3 Erkek Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Salomon,1,2259.0,2259.0,0.0,0.0
SP-2024-000090,1,SP-AYK-GN-080,Lacoste Tanjun Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Lacoste,2,1779.0,3558.0,0.0,0.0
SP-2024-000090,2,SP-GYM-TS-015,New Balance Cotton Logo Erkek Tişört,Giyim,Tişört,New Balance,1,439.0,439.0,0.0,0.0
SP-2024-000090,3,SP-AYK-BT-185,Nike Nuptse II Kadın Bot,Ayakkabı,Bot ve Çizme,Nike,1,4719.0,4719.0,0.0,0.0
SP-2024-000090,4,SP-GYM-ET-070,Under Armour Basic 3-Stripes Kadın Eşofman Takımı,Giyim,Eşofman Takımı,Under Armour,1,1929.0,1929.0,0.0,0.0
SP-2024-000090,5,SP-GYM-JN-116,Adidas 501 Original Fit Kadın Jean,Giyim,Jean,Adidas,1,2489.0,2489.0,0.0,0.0
SP-2024-000091,1,SP-GYM-JN-117,Reebok 501 Original Fit Erkek Jean,Giyim,Jean,Reebok,2,2219.0,4438.0,1300.8,0.0
SP-2024-000091,2,SP-AYK-GN-090,Adidas Go Walk 7 Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Adidas,1,2319.0,2319.0,0.0,0.0
SP-2024-000092,1,SP-AYK-SN-044,Reebok Old Skool Erkek Sneaker,Ayakkabı,Sneaker,Reebok,1,2049.0,2049.0,0.0,0.0
SP-2024-000093,1,SP-AYK-SN-062,Lacoste Chuck Taylor All Star Erkek Sneaker,Ayakkabı,Sneaker,Lacoste,1,1669.0,1669.0,0.0,0.0
SP-2024-000093,2,SP-AYK-TR-142,Birkenstock Victori One Slide Kadın Terlik,Ayakkabı,Terlik,Birkenstock,1,749.0,749.0,0.0,0.0
SP-2024-000093,3,SP-GYM-EA-047,Lacoste Sportswear Club Erkek Eşofman Altı,Giyim,Eşofman Altı,Lacoste,3,1339.0,4017.0,0.0,0.0
SP-2024-000094,1,SP-GYM-SW-041,Jack & Jones Core Logo Erkek Hoodie,Giyim,Sweatshirt,Jack & Jones,1,1539.0,1539.0,0.0,0.0
SP-2024-000094,2,SP-AYK-SN-055,Birkenstock Old Skool Unisex Sneaker,Ayakkabı,Sneaker,Birkenstock,1,1849.0,1849.0,0.0,0.0
SP-2024-000095,1,SP-AYK-TR-150,Columbia Adilette Comfort Erkek Terlik,Ayakkabı,Terlik,Columbia,1,1179.0,1179.0,83.16,0.0
SP-2024-000096,1,SP-AYK-TR-142,Birkenstock Victori One Slide Kadın Terlik,Ayakkabı,Terlik,Birkenstock,2,749.0,1498.0,174.8,0.0
SP-2024-000097,1,SP-AYK-SN-037,Reebok Stan Smith Unisex Sneaker,Ayakkabı,Sneaker,Reebok,2,2369.0,4738.0,0.0,0.0
SP-2024-000098,1,SP-GYM-SR-107,Puma Aeroready Erkek Şort,Giyim,Şort,Puma,1,749.0,749.0,0.0,0.0
SP-2024-000098,2,SP-AYK-SN-073,Lacoste Club C 85 Erkek Sneaker,Ayakkabı,Sneaker,Lacoste,1,2039.0,2039.0,0.0,0.0
SP-2024-000098,3,SP-AYK-KS-021,Converse Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,3,4669.0,14007.0,3499.86,0.0
SP-2024-000098,4,SP-AYK-GN-091,Columbia Go Walk 7 Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Columbia,3,2019.0,6057.0,0.0,0.0
SP-2024-000098,5,SP-AYK-OD-120,Puma X Ultra 4 GTX Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Puma,1,5279.0,5279.0,0.0,0.0
SP-2024-000099,1,SP-AYK-OD-135,Adidas Facet 75 Mid Kadın Outdoor Bot,Ayakkabı,Outdoor Ayakkabı,Adidas,1,3759.0,3759.0,0.0,0.0
SP-2024-000100,1,SP-GYM-SW-041,Jack & Jones Core Logo Erkek Hoodie,Giyim,Sweatshirt,Jack & Jones,1,1539.0,1539.0,0.0,0.0
SP-2024-000101,1,SP-GYM-TS-001,Adidas Sportswear Essential Erkek Tişört,Giyim,Tişört,Adidas,2,669.0,1338.0,0.0,0.0
SP-2024-000101,2,SP-SML-KE-011,Nike Goalkeeper Match Kaleci Eldiveni,Spor Malzemeleri,Kaleci Eldiveni,Nike,1,699.0,699.0,0.0,0.0
SP-2024-000101,3,SP-AYK-KS-004,Nike Air Zoom Pegasus 41 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Nike,1,3759.0,3759.0,0.0,0.0
SP-2024-000101,4,SP-AYK-KS-021,Converse Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,1,4669.0,4669.0,0.0,0.0
SP-2024-000101,5,SP-AYK-OD-137,The North Face Facet 75 Mid Kadın Outdoor Bot,Ayakkabı,Outdoor Ayakkabı,The North Face,1,3579.0,3579.0,191.49,0.0
SP-2024-000102,1,SP-AYK-BK-113,Birkenstock LeBron XXI Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Birkenstock,1,4169.0,4169.0,0.0,0.0
SP-2024-000102,2,SP-AYK-SN-053,Birkenstock Old Skool Erkek Sneaker,Ayakkabı,Sneaker,Birkenstock,1,2279.0,2279.0,127.46,0.0
SP-2024-000102,3,SP-AYK-BT-185,Nike Nuptse II Kadın Bot,Ayakkabı,Bot ve Çizme,Nike,1,4719.0,4719.0,333.34,0.0
SP-2024-000103,1,SP-AYK-SN-075,Vans Club C 85 Erkek Sneaker,Ayakkabı,Sneaker,Vans,1,1629.0,1629.0,0.0,704.06
SP-2024-000104,1,SP-AYK-OD-125,Birkenstock X Ultra 4 GTX Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Birkenstock,1,3859.0,3859.0,0.0,0.0
SP-2024-000105,1,SP-AYK-HS-102,Birkenstock Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Birkenstock,1,1659.0,1659.0,0.0,0.0
SP-2024-000105,2,SP-AYK-KS-011,Columbia Ultraboost Light Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Columbia,3,4989.0,14967.0,1467.9,0.0
SP-2024-000106,1,SP-AKS-SP-024,Nike H86 Futura Washed Unisex Şapka,Aksesuar,Şapka,Nike,1,409.0,409.0,106.53,147.68
SP-2024-000107,1,SP-GYM-TS-023,Vans Tech Erkek Antrenman Tişört,Giyim,Tişört,Vans,1,829.0,829.0,68.23,0.0
SP-2024-000107,2,SP-AYK-SN-043,Columbia Stan Smith Unisex Sneaker,Ayakkabı,Sneaker,Columbia,1,2219.0,2219.0,0.0,0.0
SP-2024-000107,3,SP-AYK-SN-062,Lacoste Chuck Taylor All Star Erkek Sneaker,Ayakkabı,Sneaker,Lacoste,1,1669.0,1669.0,0.0,0.0
SP-2024-000107,4,SP-GYM-ET-064,The North Face Sportswear Sport Essentials Kadın Eşofman Takımı,Giyim,Eşofman Takımı,The North Face,1,1749.0,1749.0,459.55,0.0
SP-2024-000108,1,SP-AYK-KR-106,Puma Mercurial Superfly 9 Elite FG Erkek Krampon,Ayakkabı,Krampon,Puma,1,4759.0,4759.0,1210.93,0.0
SP-2024-000109,1,SP-GYM-TS-026,The North Face Tech Kadın Antrenman Tişört,Giyim,Tişört,The North Face,1,879.0,879.0,0.0,0.0
SP-2024-000110,1,SP-AKS-SP-036,U.S. Polo Assn. Baseball Cap Unisex Şapka,Aksesuar,Şapka,U.S. Polo Assn.,1,499.0,499.0,0.0,0.0
SP-2024-000110,2,SP-AYK-VL-173,Birkenstock Gel-Task MT 3 Erkek Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Birkenstock,1,1609.0,1609.0,0.0,0.0
SP-2024-000111,1,SP-GYM-EA-056,Levi's Essentials Fleece Kadın Eşofman Altı,Giyim,Eşofman Altı,Levi's,1,989.0,989.0,216.08,0.0
SP-2024-000111,2,SP-GYM-SR-112,Columbia Aeroready Kadın Şort,Giyim,Şort,Columbia,2,769.0,1538.0,0.0,0.0
SP-2024-000112,1,SP-AYK-SN-033,Vans Air Force 1 '07 Erkek Sneaker,Ayakkabı,Sneaker,Vans,1,3249.0,3249.0,0.0,0.0
SP-2024-000113,1,SP-AYK-GN-079,Lacoste Tanjun Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Lacoste,1,1649.0,1649.0,469.11,0.0
SP-2024-000113,2,SP-AYK-SN-051,The North Face Old Skool Kadın Sneaker,Ayakkabı,Sneaker,The North Face,1,1599.0,1599.0,0.0,0.0
SP-2024-000113,3,SP-AYK-KS-008,Skechers Air Zoom Pegasus 41 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Skechers,2,3019.0,6038.0,0.0,0.0
SP-2024-000113,4,SP-GYM-FR-131,Puma Beşiktaş 2024/25 İç Saha Forması,Giyim,Forma,Puma,2,1669.0,3338.0,0.0,0.0
SP-2024-000114,1,SP-AYK-SN-069,Nike Club C 85 Erkek Sneaker,Ayakkabı,Sneaker,Nike,1,1619.0,1619.0,0.0,0.0
SP-2024-000114,2,SP-GYM-CK-103,Puma Run Favorite Erkek Ceket,Giyim,Ceket,Puma,1,1519.0,1519.0,0.0,0.0
SP-2024-000114,3,SP-AYK-TR-157,Asics Adilette Comfort Kadın Terlik,Ayakkabı,Terlik,Asics,1,809.0,809.0,0.0,0.0
SP-2024-000115,1,SP-AYK-TR-167,Puma Arizona Unisex Sandalet,Ayakkabı,Terlik,Puma,2,2139.0,4278.0,0.0,0.0
SP-2024-000116,1,SP-AYK-OD-123,Hummel X Ultra 4 GTX Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Hummel,1,5139.0,5139.0,0.0,0.0
SP-2024-000117,1,SP-AYK-SN-069,Nike Club C 85 Erkek Sneaker,Ayakkabı,Sneaker,Nike,1,1619.0,1619.0,137.01,460.85
SP-2024-000118,1,SP-GYM-CK-093,Jack & Jones Sportswear Windrunner Erkek Rüzgarlık,Giyim,Ceket,Jack & Jones,1,1429.0,1429.0,0.0,0.0
SP-2024-000119,1,SP-GYM-EA-052,Adidas Essentials Fleece Kadın Eşofman Altı,Giyim,Eşofman Altı,Adidas,3,1379.0,4137.0,890.07,0.0
SP-2024-000119,2,SP-GYM-EA-046,Nike Sportswear Club Kadın Eşofman Altı,Giyim,Eşofman Altı,Nike,1,1089.0,1089.0,0.0,0.0
SP-2024-000119,3,SP-AYK-VL-176,Salomon Gel-Task MT 3 Kadın Voleybol Ayakkabısı,Ayakkabı,Voleybol Ayakkabısı,Salomon,1,2159.0,2159.0,0.0,0.0
SP-2024-000120,1,SP-AYK-TR-148,Lacoste Adilette Comfort Kadın Terlik,Ayakkabı,Terlik,Lacoste,1,819.0,819.0,0.0,0.0
SP-2024-000121,1,SP-AYK-BT-182,Reebok Nuptse II Erkek Bot,Ayakkabı,Bot ve Çizme,Reebok,1,5079.0,5079.0,0.0,0.0
SP-2024-000122,1,SP-AYK-HS-101,New Balance Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,New Balance,1,1979.0,1979.0,131.63,0.0
SP-2024-000123,1,SP-AYK-BT-183,Reebok Nuptse II Kadın Bot,Ayakkabı,Bot ve Çizme,Reebok,1,6009.0,6009.0,1275.33,0.0
SP-2024-000124,1,SP-GYM-EA-046,Nike Sportswear Club Kadın Eşofman Altı,Giyim,Eşofman Altı,Nike,2,1089.0,2178.0,0.0,0.0
SP-2024-000125,1,SP-AYK-SN-067,Salomon Suede Classic XXI Erkek Sneaker,Ayakkabı,Sneaker,Salomon,1,1629.0,1629.0,0.0,0.0
SP-2024-000125,2,SP-GYM-SR-106,Converse Dri-FIT Challenger Erkek Koşu Şort,Giyim,Şort,Converse,1,609.0,609.0,105.67,0.0
SP-2024-000125,3,SP-AKS-SC-046,U.S. Polo Assn. Linear Backpack Unisex Sırt Çantası,Aksesuar,Sırt Çantası,U.S. Polo Assn.,2,1209.0,2418.0,473.26,0.0
SP-2024-000126,1,SP-AYK-HS-098,Lacoste Predator Accuracy.3 TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Lacoste,2,1569.0,3138.0,0.0,0.0
SP-2024-000127,1,SP-AYK-HS-102,Birkenstock Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Birkenstock,1,1659.0,1659.0,0.0,1440.33
SP-2024-000127,2,SP-AYK-GN-084,Asics Tanjun Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Asics,1,2159.0,2159.0,469.61,1874.42
SP-2024-000127,3,SP-AYK-BK-114,Columbia LeBron XXI Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Columbia,1,4189.0,4189.0,0.0,3636.84
SP-2024-000128,1,SP-AYK-KS-021,Converse Fresh Foam X 1080v13 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,2,4669.0,9338.0,0.0,0.0
SP-2024-000128,2,SP-AYK-SN-033,Vans Air Force 1 '07 Erkek Sneaker,Ayakkabı,Sneaker,Vans,1,3249.0,3249.0,411.68,0.0
SP-2024-000129,1,SP-AYK-HS-093,Lacoste Mercurial Vapor 15 Club TF Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,Lacoste,3,1939.0,5817.0,0.0,1757.01
SP-2024-000130,1,SP-AYK-BT-178,Crocs Manoa Leather Erkek Bot,Ayakkabı,Bot ve Çizme,Crocs,1,3129.0,3129.0,0.0,0.0
SP-2024-000131,1,SP-AYK-TR-138,Reebok Victori One Slide Erkek Terlik,Ayakkabı,Terlik,Reebok,1,749.0,749.0,0.0,0.0
SP-2024-000132,1,SP-GYM-EA-047,Lacoste Sportswear Club Erkek Eşofman Altı,Giyim,Eşofman Altı,Lacoste,1,1339.0,1339.0,0.0,0.0
SP-2024-000132,2,SP-GYM-EA-060,Jack & Jones Cotton Go Kadın Eşofman Altı,Giyim,Eşofman Altı,Jack & Jones,1,639.0,639.0,0.0,0.0
SP-2024-000132,3,SP-GYM-TS-009,Reebok Trefoil Essentials Erkek Tişört,Giyim,Tişört,Reebok,1,1069.0,1069.0,0.0,0.0
SP-2024-000133,1,SP-AKS-CR-005,U.S. Polo Assn. Everyday Cushioned 3'lü Kadın Çorap,Aksesuar,Çorap,U.S. Polo Assn.,3,339.0,1017.0,100.64,0.0
SP-2024-000134,1,SP-AYK-OD-121,Puma X Ultra 4 GTX Kadın Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Puma,1,4759.0,4759.0,0.0,0.0
SP-2024-000134,2,SP-AYK-SN-065,Asics Suede Classic XXI Erkek Sneaker,Ayakkabı,Sneaker,Asics,1,2549.0,2549.0,360.7,0.0
SP-2024-000135,1,SP-AYK-OD-124,Birkenstock X Ultra 4 GTX Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Birkenstock,1,5089.0,5089.0,0.0,0.0
SP-2024-000136,1,SP-AYK-TR-155,Adidas Adilette Comfort Unisex Terlik,Ayakkabı,Terlik,Adidas,1,1239.0,1239.0,191.55,0.0
SP-2024-000137,1,SP-AYK-BK-114,Columbia LeBron XXI Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Columbia,1,4189.0,4189.0,0.0,0.0
SP-2024-000138,1,SP-AYK-SN-047,Nike Old Skool Erkek Sneaker,Ayakkabı,Sneaker,Nike,1,1779.0,1779.0,0.0,0.0
SP-2024-000138,2,SP-AYK-BK-117,Adidas Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Adidas,3,3689.0,11067.0,1049.63,0.0
SP-2024-000139,1,SP-GYM-EA-050,Vans Sportswear Club Kadın Eşofman Altı,Giyim,Eşofman Altı,Vans,1,999.0,999.0,0.0,0.0
SP-2024-000139,2,SP-AYK-TR-155,Adidas Adilette Comfort Unisex Terlik,Ayakkabı,Terlik,Adidas,1,1239.0,1239.0,0.0,0.0
SP-2024-000139,3,SP-AYK-GN-087,Skechers Lite Racer Adapt 6.0 Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Skechers,1,1219.0,1219.0,0.0,0.0
SP-2024-000140,1,SP-GYM-SW-032,Adidas Club Fleece Crew Kadın Sweatshirt,Giyim,Sweatshirt,Adidas,1,1169.0,1169.0,0.0,0.0
SP-2024-000141,1,SP-AYK-SN-057,Under Armour Chuck Taylor All Star Kadın Sneaker,Ayakkabı,Sneaker,Under Armour,2,2169.0,4338.0,0.0,0.0
SP-2024-000141,2,SP-GYM-SW-042,Jack & Jones Core Logo Kadın Hoodie,Giyim,Sweatshirt,Jack & Jones,1,1169.0,1169.0,0.0,0.0
SP-2024-000142,1,SP-GYM-FR-130,Lacoste Beşiktaş 2024/25 İç Saha Forması,Giyim,Forma,Lacoste,1,1569.0,1569.0,0.0,0.0
SP-2024-000142,2,SP-AYK-BK-115,Converse LeBron XXI Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Converse,1,4329.0,4329.0,0.0,0.0
SP-2024-000143,1,SP-AYK-KR-110,Skechers Copa Pure II Elite FG Erkek Krampon,Ayakkabı,Krampon,Skechers,2,4569.0,9138.0,0.0,0.0
SP-2024-000144,1,SP-AKS-CR-012,Adidas Everyday Cushioned 3'lü Unisex Çorap,Aksesuar,Çorap,Adidas,2,419.0,838.0,0.0,0.0
SP-2024-000145,1,SP-GYM-EA-047,Lacoste Sportswear Club Erkek Eşofman Altı,Giyim,Eşofman Altı,Lacoste,1,1339.0,1339.0,0.0,0.0
SP-2024-000146,1,SP-AYK-KS-002,New Balance Air Zoom Pegasus 41 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,New Balance,1,2549.0,2549.0,0.0,0.0
SP-2024-000146,2,SP-AYK-OD-126,Hummel Terrex AX4 Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Hummel,1,3659.0,3659.0,780.27,0.0
SP-2024-000147,1,SP-AYK-GN-081,Hummel Tanjun Erkek Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Hummel,1,1419.0,1419.0,0.0,0.0
SP-2024-000147,2,SP-AYK-TR-158,Asics Adilette Comfort Unisex Terlik,Ayakkabı,Terlik,Asics,1,779.0,779.0,0.0,0.0
SP-2024-000147,3,SP-AYK-KS-024,Asics Fresh Foam X 1080v13 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,1,4729.0,4729.0,0.0,0.0
SP-2024-000147,4,SP-AYK-KS-029,Puma Nitro Elite 2 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Puma,1,3649.0,3649.0,783.34,0.0
SP-2024-000148,1,SP-GYM-MN-086,New Balance Silver Ridge Kadın Yağmurluk,Giyim,Mont,New Balance,1,3089.0,3089.0,0.0,0.0
SP-2024-000148,2,SP-AYK-GN-078,Nike Tanjun Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Nike,1,2019.0,2019.0,176.06,0.0
SP-2024-000148,3,SP-GYM-EA-051,Adidas Essentials Fleece Erkek Eşofman Altı,Giyim,Eşofman Altı,Adidas,1,1259.0,1259.0,0.0,0.0
SP-2024-000149,1,SP-AYK-KS-006,Columbia Air Zoom Pegasus 41 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Columbia,1,2719.0,2719.0,556.0,0.0
SP-2024-000150,1,SP-AYK-TR-170,Skechers Arizona Unisex Sandalet,Ayakkabı,Terlik,Skechers,1,2059.0,2059.0,0.0,0.0
SP-2024-000150,2,SP-GYM-TS-017,Lacoste Cotton Logo Erkek Tişört,Giyim,Tişört,Lacoste,1,579.0,579.0,0.0,0.0
SP-2024-000151,1,SP-GYM-ET-064,The North Face Sportswear Sport Essentials Kadın Eşofman Takımı,Giyim,Eşofman Takımı,The North Face,1,1749.0,1749.0,0.0,0.0
SP-2024-000151,2,SP-AYK-KS-009,Converse Ultraboost Light Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,1,3759.0,3759.0,0.0,0.0
SP-2024-000151,3,SP-AYK-BK-118,Hummel Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Hummel,1,3079.0,3079.0,0.0,0.0
SP-2024-000151,4,SP-AYK-SN-059,Puma Chuck Taylor All Star Erkek Sneaker,Ayakkabı,Sneaker,Puma,1,1469.0,1469.0,372.47,0.0
SP-2024-000152,1,SP-AYK-KS-007,Skechers Air Zoom Pegasus 41 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Skechers,1,4089.0,4089.0,0.0,0.0
SP-2024-000153,1,SP-AYK-SN-074,Lacoste Club C 85 Kadın Sneaker,Ayakkabı,Sneaker,Lacoste,1,2109.0,2109.0,0.0,0.0
SP-2024-000153,2,SP-AYK-BT-181,Salomon Nuptse II Kadın Bot,Ayakkabı,Bot ve Çizme,Salomon,1,5919.0,5919.0,0.0,0.0
SP-2024-000153,3,SP-GYM-SW-033,Columbia Essentials 3-Stripes Erkek Sweatshirt,Giyim,Sweatshirt,Columbia,1,1099.0,1099.0,239.0,0.0
SP-2024-000154,1,SP-GYM-SW-044,Columbia Core Logo Kadın Hoodie,Giyim,Sweatshirt,Columbia,1,1089.0,1089.0,0.0,0.0
SP-2024-000155,1,SP-AYK-SN-074,Lacoste Club C 85 Kadın Sneaker,Ayakkabı,Sneaker,Lacoste,2,2109.0,4218.0,0.0,0.0
SP-2024-000156,1,SP-GYM-SW-033,Columbia Essentials 3-Stripes Erkek Sweatshirt,Giyim,Sweatshirt,Columbia,1,1099.0,1099.0,106.17,0.0
SP-2024-000157,1,SP-GYM-TS-020,Nike Tech Kadın Antrenman Tişört,Giyim,Tişört,Nike,1,1029.0,1029.0,0.0,0.0
SP-2024-000157,2,SP-AYK-KS-026,Adidas Fresh Foam X 1080v13 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Adidas,1,3609.0,3609.0,903.81,0.0
SP-2024-000157,3,SP-AYK-BK-119,Salomon Air Jordan 1 Mid Erkek Basketbol Ayakkabısı,Ayakkabı,Basketbol Ayakkabısı,Salomon,1,3039.0,3039.0,0.0,0.0
SP-2024-000158,1,SP-GYM-CK-099,Levi's Run Favorite Erkek Ceket,Giyim,Ceket,Levi's,1,2229.0,2229.0,0.0,0.0
SP-2024-000159,1,SP-AYK-SN-049,Nike Old Skool Unisex Sneaker,Ayakkabı,Sneaker,Nike,1,1869.0,1869.0,0.0,0.0
SP-2024-000159,2,SP-AYK-GN-078,Nike Tanjun Kadın Günlük Ayakkabı,Ayakkabı,Günlük Ayakkabı,Nike,1,2019.0,2019.0,0.0,0.0
SP-2024-000160,1,SP-GYM-SW-036,Jack & Jones Essentials 3-Stripes Kadın Sweatshirt,Giyim,Sweatshirt,Jack & Jones,1,1909.0,1909.0,0.0,1242.43
SP-2024-000160,2,SP-AYK-BT-185,Nike Nuptse II Kadın Bot,Ayakkabı,Bot ve Çizme,Nike,1,4719.0,4719.0,0.0,3071.25
SP-2024-000161,1,SP-AYK-KS-022,Converse Fresh Foam X 1080v13 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Converse,1,4699.0,4699.0,0.0,0.0
SP-2024-000162,1,SP-AYK-KS-024,Asics Fresh Foam X 1080v13 Kadın Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Asics,1,4729.0,4729.0,0.0,0.0
SP-2024-000162,2,SP-AYK-BT-179,Converse Manoa Leather Erkek Bot,Ayakkabı,Bot ve Çizme,Converse,1,2909.0,2909.0,0.0,0.0
SP-2024-000163,1,SP-AYK-TR-147,Lacoste Adilette Comfort Erkek Terlik,Ayakkabı,Terlik,Lacoste,1,909.0,909.0,257.33,0.0
SP-2024-000163,2,SP-AYK-HS-101,New Balance Future 7 Play TT Erkek Halı Saha,Ayakkabı,Halı Saha Ayakkabısı,New Balance,1,1979.0,1979.0,0.0,0.0
SP-2024-000164,1,SP-AYK-TR-168,Skechers Arizona Erkek Sandalet,Ayakkabı,Terlik,Skechers,2,1639.0,3278.0,0.0,0.0
SP-2024-000164,2,SP-AKS-SP-031,U.S. Polo Assn. H86 Futura Washed Erkek Şapka,Aksesuar,Şapka,U.S. Polo Assn.,2,539.0,1078.0,210.5,0.0
SP-2024-000164,3,SP-GYM-ET-064,The North Face Sportswear Sport Essentials Kadın Eşofman Takımı,Giyim,Eşofman Takımı,The North Face,1,1749.0,1749.0,0.0,0.0
SP-2024-000164,4,SP-AKS-CR-010,Adidas Everyday Cushioned 3'lü Erkek Çorap,Aksesuar,Çorap,Adidas,2,359.0,718.0,0.0,0.0
SP-2024-000165,1,SP-AYK-OD-132,Birkenstock Terrex AX4 Erkek Outdoor Ayakkabı,Ayakkabı,Outdoor Ayakkabı,Birkenstock,1,2849.0,2849.0,780.99,0.0
SP-2024-000165,2,SP-GYM-SW-029,Hummel Club Fleece Crew Erkek Sweatshirt,Giyim,Sweatshirt,Hummel,1,989.0,989.0,0.0,0.0
SP-2024-000166,1,SP-AKS-SP-030,Adidas H86 Futura Washed Unisex Şapka,Aksesuar,Şapka,Adidas,2,489.0,978.0,0.0,0.0
SP-2024-000166,2,SP-AYK-KS-029,Puma Nitro Elite 2 Erkek Koşu Ayakkabısı,Ayakkabı,Koşu Ayakkabısı,Puma,1,3649.0,3649.0,0.0,0.0
SP-2024-000166,3,SP-GYM-EA-062,U.S. Polo Assn. Cotton Go Kadın Eşofman Altı,Giyim,Eşofman Altı,U.S. Polo Assn.,1,1269.0,1269.0,0.0,0.0
SP-2024-000167,1,SP-GYM-ET-069,Under Armour Basic 3-Stripes Erkek Eşofman Takımı,Giyim,Eşofman Takımı,Under Armour,2,1979.0,3958.0,0.0,0.0
SP-2024-000167,2,SP-AYK-TR-142,Birkenstock Victori One Slide Kadın Terlik,Ayakkabı,Terlik,Birkenstock,3,749.0,2247.0,0.0,0.0
SP-2024-000168,1,SP-GYM-EA-049,Vans Sportswear Club Erkek Eşofman Altı,Giyim,Eşofman Altı,Vans,2,1409.0,2818.0,610.54,0.0
